Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
H-905,High,0.015286550432240868,0.009830327535264992,0.0010022644596886854,0.11985011729513273,0.003534918304905266,0.00020448278412471833,0.0015040163706826412,0.03970220272890583,0.02524570992967826,0.003000169491168301,0.30146977048029067,0.00837250538538245,0.0005021158184392719,0.0040243640577998195,0.11795328712578222,0.07114311199889767,0.004984139096291629,0.4923413840329008,0.006025425989626419,0.0008103176259828688,0.005647569994837189,0.285593826680643,0.16167129274207487,0.019845279359506748,1.0010524635668845,0.012050203115331577,0.0012018941037053817,0.006967721102829681,0.10123838545453186,0.0590795654472243,0.004002040111764334,0.6395039033490187,0.003994813022692483,0.0003984976854353322,0.003031653424653857,0.09035945804997883,0.050751034788437385,0.003605958965955074,0.4608331031383653,0.0025538088502746028,0.0005994388226612252,0.0024901928665643286,0.05075291381144606,0.028655276836039585,0.0020228633522532046,0.30341349282885227,0.0014818580508633584,0.00029942929705957733,0.0020079290773248474,0.06766121566909429,0.03842871774392646,0.0014948936619453386,0.4907754945024669,0.002096750754132419,0.00024156486987017157,0.0021440748838528235,0.04364339150514727,0.02579270498825895,0.0010126558565203456,0.32383400458682376,0.0013932154239797738,0.0001590434826827828,0.0013920329667843109,0.358697253689996,0.21695776563797592,0.030826703538308388,0.2037910594219266,0.014415568032038164,0.0009985468528691179,0.0088391057372519,1.1624937186559656,0.6916481454652876,0.07196301224321303,4.345081337370819,0.05613534266375956,0.00538943060656089,0.03834132753418165
H-906,High,0.015033185786972509,0.009684430952269596,0.0009827578069190965,0.11888021309477838,0.0035412383716880223,0.00019949235965816702,0.001461313454097319,0.040376878531761355,0.025344591899393486,0.0030233406669805643,0.29912338237063774,0.008261648364565544,0.0005066508915330155,0.003959752939822657,0.12025615117216579,0.07001485482816233,0.0049747982280515645,0.4846147173168739,0.005901745144051226,0.000814475132513282,0.0055608242376650584,0.2821919428935447,0.15871382623442074,0.019294704954594805,0.9825521613239356,0.01212829700050915,0.001211050243101375,0.0070550894511671215,0.10079599689262446,0.05987131235731519,0.003955318631449994,0.6357230400765235,0.003968302351349938,0.00039698763653544963,0.003085524924471967,0.09130072300706249,0.04989366368196946,0.003524535663946365,0.46019158600930743,0.002578916058305368,0.000598287999393008,0.002518462997424783,0.05025539213551654,0.027964028036052607,0.0020293377102599294,0.301911974319321,0.001485530210468343,0.0003036489214450454,0.0020070924135713237,0.06859438572379278,0.03946752477190604,0.0014806711578362257,0.4629923316940615,0.002047644381771113,0.0002505009842511371,0.0021037991282488572,0.044729469279218476,0.026145270645232085,0.0010338993025738425,0.3225087065306072,0.0014029248623454984,0.00016210557565948076,0.0014013672476012188,0.3449870118880558,0.2170409462134563,0.030936747467334845,0.1998034171823118,0.015053289376034899,0.0009795151445889546,0.009201329042720332,1.170280219868886,0.6909192394557685,0.07162663083550472,4.295338086996239,0.056598729106457114,0.005308879925206863,0.03804446360441876
H-907,High,0.014894861743538653,0.00954608143846901,0.0010064226091651225,0.11856256256162039,0.003537216519506544,0.00020383490084137845,0.0015024901303367336,0.03950122921583543,0.02542293600072881,0.0029311191557450647,0.29818667272861205,0.008668065836250667,0.0005046935673280485,0.004026318439517282,0.12056684527990086,0.07272247404283638,0.004953507650484626,0.49965108431822136,0.005960739377287804,0.0007920742830509084,0.0055856355375375945,0.27396224392346114,0.15518009159801543,0.019856106190307456,1.0000217794646502,0.012458069342725182,0.0011640778167095942,0.0070005263282212436,0.10156057716722401,0.056997230605354915,0.003928999485321592,0.6608932533740637,0.00406367393957817,0.00040985938191677804,0.0029695386201134123,0.08853279452699327,0.048506758563977556,0.0035689212283884705,0.46275290802887276,0.0025062892943661847,0.0006045290947256551,0.0025463497932665695,0.05011508478382924,0.028678018418342992,0.002024288227020748,0.29757452442689974,0.0014944373918182859,0.0002951016537291012,0.0020489483804203208,0.06697971424876241,0.03977712727696687,0.001499299717338944,0.47179042852850955,0.0020974018782300478,0.0002326232657301172,0.00212205002534119,0.04365798679478839,0.0259119204681596,0.0009998979614078913,0.31377635344250493,0.0013794082004041142,0.00016280939375030564,0.0014383708630727663,0.3485072271294755,0.21926186140421916,0.03013409774064765,0.19859308979179405,0.015023035861098703,0.0010149874418071653,0.00898622362118589,1.1670912733185816,0.6850943343470525,0.071825597947033,4.344450923990906,0.0560471435727339,0.005394819766194175,0.037957678285479884
H-908,High,0.015333866757083611,0.00974605576911194,0.0009916459281178085,0.11887274812816843,0.0035002921560918464,0.00020208321719419057,0.0014765162259962868,0.03908738166031917,0.024669019949623953,0.0030424748739409316,0.29696226252601515,0.008366894763009376,0.000507617641135253,0.004087532932046045,0.1193747427951517,0.07411529262534065,0.0050477816550871905,0.4995596604098069,0.005967032971318742,0.0008020337982220992,0.005567566374272435,0.29047943827753575,0.15906892398592207,0.020075889365357782,1.02049630753842,0.012113349712071527,0.0012098131974389666,0.00700551304243806,0.09993821823429272,0.058243097203156305,0.0039742665659670395,0.6583179461720502,0.004010948402699022,0.0003997097382241443,0.00301952144052751,0.09179606344000603,0.04881429549760128,0.0034731229572445557,0.45022042385259553,0.002537957856309766,0.0005872305157948036,0.0025799256440825888,0.05011474494929011,0.027318689829247768,0.002015975044863873,0.2981392849884215,0.0015141948730909643,0.0003051047879549929,0.0020359526904149407,0.06760305542611116,0.03875258812217862,0.0015052644841210981,0.4762918928143105,0.002066708180217139,0.00023764613630981296,0.0021215846931442565,0.04538104081139751,0.025831884255425853,0.0010086250330918324,0.316004287997637,0.0014067905237439332,0.00015872402323513504,0.001409254348186921,0.3514009392641286,0.22124779202460168,0.029973780633292615,0.20105360068650244,0.015112175258012218,0.0009982559440292293,0.009149164079672095,1.1660071138837862,0.6817804290060021,0.0720183332424302,4.312518780819669,0.0561599207881318,0.005422475257085082,0.0381043558033841
H-909,High,0.014765037406120986,0.009770795420229792,0.0010206046619038655,0.11696158711317405,0.00351028860482587,0.00020786232464109234,0.0014613327747042984,0.04003543242520674,0.02489216781060038,0.002984784540243397,0.2913682703625706,0.00852710246548671,0.0004952074690236012,0.004021612021936747,0.11893276114425899,0.07230623414890916,0.004977042049425778,0.49043792770829264,0.005844297397740447,0.0008092343046726117,0.00554972180171636,0.28779627733711755,0.15729560015881922,0.019668519233347954,0.9822217591923056,0.012034979086199714,0.0011991649441525463,0.007107314677343039,0.1005702931772694,0.05844465929441033,0.003978031350638244,0.6520103401171173,0.003937239362912572,0.0004099478919971905,0.0029554165099913497,0.08902373626698341,0.04967057933406581,0.003450011270712856,0.450191002751958,0.0024906777609324435,0.0006011488681340654,0.002500200422512575,0.051542797017752946,0.028343283433038064,0.002010144676844684,0.2984503298547449,0.0015166425031103395,0.0002928761403572264,0.002035082175420226,0.06694991019192285,0.03820559890737437,0.0014488027724667257,0.4875885662201984,0.0020988084457399083,0.00024747207217526256,0.0020747488474409173,0.044237775329234806,0.02589555975851675,0.0009804516439586174,0.31936924582291926,0.0014002949320596884,0.00015923178652641338,0.0014346689402487134,0.35112451432917846,0.21950773654230893,0.029436289565948077,0.19692898327311295,0.014337876525767254,0.0009996384601935156,0.009109471283561595,1.167139271435777,0.687253489398691,0.07106608432016234,4.325057328621382,0.05621487425806101,0.005349875741907324,0.03811028501083729
H-910,High,0.014907293334458442,0.009679565647322076,0.0009693966470694868,0.12059777365966798,0.0035368335726484626,0.0001995620965114003,0.0014664215843822814,0.041139208220694994,0.025371428613366373,0.0029453437950680036,0.29717311458956985,0.008076962185319732,0.0004997509303601279,0.003943165144468684,0.11949344170378791,0.07278515007255779,0.0049203396628384735,0.49699426966770227,0.005888231740126975,0.0008166409418032062,0.00548139805940417,0.2858616117515547,0.15911477063956342,0.02016237675605002,0.9988085243130416,0.01204091111196028,0.001180655659878171,0.007042570890611453,0.1016874715019461,0.05807186363765691,0.003969288287582775,0.6421536295430423,0.003945347817506065,0.00039725198777873234,0.003059626748962606,0.08985828128887106,0.049551829757773176,0.0034997471141309444,0.4552357522152356,0.00250714673263446,0.0005945453427532324,0.002504071726073828,0.04948901324284597,0.0281727684137804,0.0019713131882507554,0.2947344728876942,0.0015137897740206056,0.0002976625980774735,0.002028292616417414,0.06716642052289691,0.039567819232579356,0.001448442699231838,0.4833237198432184,0.002067080768647479,0.00023239783242198233,0.0020740849279809255,0.04423609726592891,0.025545676217861513,0.0010056322889493879,0.31781271310557346,0.0013931630774791444,0.00015913032739445085,0.001373877349514291,0.36299312192877625,0.22294852171334215,0.029673607888574628,0.20090312154464776,0.015193206996665138,0.0009844499052477323,0.009351120200840599,1.1566418688421696,0.6819520549128111,0.07180017439264659,4.325591321557107,0.05574817035295111,0.005420787748373359,0.03811019826043118
H-911,High,0.015021951980509124,0.009624649961787201,0.0010219228616641014,0.11852169960958497,0.003516504583954524,0.00019683255352976174,0.0014785761109882398,0.040633123213571876,0.024631795813259215,0.0029648928021569505,0.30737674236398255,0.008311708846433816,0.0005080187051906088,0.003974424244767198,0.11727056877010233,0.07434012083712861,0.00498758807439078,0.5005297556008643,0.005930903576055795,0.0008031799374285956,0.005616984881165842,0.2805610040155149,0.15705759664484484,0.019853597812888313,1.00812665470159,0.011987951298575833,0.001177163625713703,0.006924973833512902,0.0998460572057198,0.056625332820719645,0.003911814117650791,0.6606529637223244,0.004049986766580741,0.00040056265457175507,0.002959897697248804,0.0892193267050051,0.050795064347427366,0.0035342057305613214,0.44889079803197,0.0025744639955822433,0.0005930904617654452,0.002485657542287632,0.050348246986524126,0.028082689621098913,0.0020605794790375417,0.30345053997146515,0.0014977076666931918,0.0003033600063011333,0.0019861372945052494,0.06908456281019622,0.03943952811821032,0.0015377714975364366,0.4722701802154351,0.0020311959628059786,0.0002377155486653827,0.002027474376608145,0.04583510626820841,0.025951600105554102,0.0009853363717968167,0.3175372292765209,0.0013675590469673705,0.00015784864572354653,0.001438973144691714,0.356431576578006,0.22202628303801428,0.03038222277118537,0.1997466235089891,0.014465696733181073,0.0010041660311547649,0.009385084388959321,1.1700034179597978,0.6888883449116519,0.07100418904945911,4.316104759910795,0.05737508247065606,0.0054185461165701535,0.038140225813755584
H-912,High,0.015069837801958088,0.009825234039492184,0.0009980388832064784,0.12101587550734735,0.0035954920726479853,0.00019833697852041608,0.0014786776157882772,0.039855757743368456,0.024828008702912505,0.002957173353081539,0.3065278744677341,0.008471201334713322,0.0005021422652023707,0.003919029719693764,0.12059484803731918,0.07238280902304678,0.004990807720544467,0.48339736460038274,0.005787965932547693,0.0007966376134244811,0.005417916616283353,0.28603914182178125,0.1607138285068748,0.02027337230355822,0.9909151643076771,0.012014220948484988,0.0011908065186971672,0.007062714661498356,0.10191537299049426,0.05911938394908275,0.004097855163247716,0.6473037450650748,0.004001467844413825,0.0003962513389344545,0.0030690145819374927,0.08916445415358111,0.04983047056109673,0.0035260838220410773,0.45408834125887054,0.0025973195128106293,0.0005891331765584815,0.002540237302653315,0.04989643994754463,0.027162777962260666,0.002001625867980683,0.30158177909063805,0.0015251684969980674,0.00030759451221063617,0.0020223281706090307,0.06565224660083599,0.0393974857154583,0.001465173672912135,0.47675286324769195,0.0020556684344103103,0.00023696412927915242,0.0020850000132217406,0.044387272251876844,0.026015786498511127,0.0009885352755253083,0.31260616614181663,0.0013673389037223683,0.00015654914036376276,0.0014057230067315869,0.35550430475554456,0.22146038846356883,0.029529387265016853,0.19713751366506502,0.014618044804362348,0.0010010679041478636,0.009079761280141553,1.1687892045027382,0.686430926233959,0.07289962091902168,4.350028878322632,0.056107325572206934,0.005375299754843222,0.038246292713081415
H-913,High,0.01529272301949975,0.009519304180586241,0.0009980216976079367,0.11860191520333875,0.003594221104824974,0.00020076356654498154,0.0014789618672042947,0.03865290210353242,0.024546772824009175,0.0030330491972437885,0.3005564622298963,0.008478523833896445,0.0005077447461773018,0.00408006823726502,0.11654589060093293,0.07379973447136112,0.005032858688391239,0.49908546923270025,0.005781710355364727,0.0008103284912732408,0.0054443752279216915,0.28307136412391465,0.16372878926377218,0.020049021164300282,1.0106098058559616,0.012160302730533964,0.0011754093572485624,0.006899790387514374,0.10143383182254155,0.0579910322525357,0.004047126643808341,0.6444093856245311,0.003911305769464039,0.0004040039063806992,0.0029960457540274474,0.08798087528717981,0.049446317959436166,0.003458154513373337,0.4467059905289349,0.002559157104153296,0.0006018023940820122,0.0024966728009021178,0.05139980684264307,0.02800771089627247,0.0020253861018605236,0.2920878897573455,0.0014776566244991567,0.00030513961912849934,0.002040590243030735,0.06730239722227879,0.039552726424876804,0.0014886487899391579,0.4823435048506417,0.002063529172895359,0.00024893584447937167,0.0022148237983019648,0.04390211334315743,0.025926208841318826,0.0010148004470469359,0.3247673917381687,0.001388401096015747,0.0001614643473630052,0.0013963361818668722,0.34880937934764417,0.21902052147997922,0.030372598667221935,0.20101055477930785,0.014628429918484506,0.0009971928472065417,0.009176071738139285,1.167265665790418,0.6871226093749149,0.07109642234698542,4.355998404467552,0.0566660132206663,0.005380565394781883,0.03751589101894482
H-914,High,0.01477749071130107,0.009851933494258747,0.0010095495607028652,0.12085644899752537,0.0034305253712595264,0.00019819760746781414,0.0014701200409619163,0.03924542340744961,0.024913034172634026,0.0029774374473744225,0.3044063488796295,0.008424138835749974,0.0005073857354782657,0.004027904851888072,0.11749218033952588,0.07137913049842949,0.004951379644741826,0.5013270616724878,0.005876875403722308,0.0008064696732107305,0.005469037778430076,0.28381556371889793,0.15618467439722888,0.019658288544968684,0.9966968780393495,0.01223785958916884,0.0011984390409499745,0.00701352685988328,0.10176694305608208,0.05910124208786918,0.0039280736409995475,0.671769294176894,0.003859294947699538,0.00039843865268613125,0.0029912919245965405,0.0893757351424031,0.04933667385963912,0.0036250740274754566,0.4406827102680321,0.002533011344121609,0.0005961458567909237,0.002431172069970302,0.050500678857602954,0.02773468234096894,0.0020031764467333866,0.3064742291777584,0.0015034179444281114,0.00029956807034231113,0.001994982864228155,0.06734784171313943,0.03921329668059526,0.001454056586695871,0.476731175747995,0.0021046776034680777,0.00023421491230300788,0.002148461926693666,0.04404159390314639,0.02666424902206544,0.0010128392196902892,0.31856046164735363,0.0013952933040693666,0.0001579238156606897,0.0013747228006615719,0.3611054059110513,0.21753088953808034,0.03032013658154139,0.20011350023072078,0.01488566185778425,0.0009909800992984892,0.009087609056308886,1.1608679500788375,0.6833882756410479,0.07095053618151434,4.364239576995104,0.05572507485951676,0.005406546969816043,0.03830484903511768
H-915,High,0.015195775571768053,0.009742288290346884,0.0009988762801511424,0.120755106837233,0.0035480108233351985,0.0002034193230709556,0.0014432824357807985,0.041416196463485946,0.02459476568678416,0.003017026894654563,0.3004380778664553,0.008215157820016953,0.0004988364061651139,0.004011448337622866,0.11718594312561106,0.07158439880869466,0.004977447444153058,0.48950824380574604,0.005904198421507891,0.0008132738193785432,0.005439035159803384,0.2876328010153446,0.1555830067033915,0.0198369237872753,1.0210048996519236,0.012216264625148382,0.0012222300062774251,0.00700448418550583,0.09997356036707987,0.056192348963723986,0.0039298355393785536,0.6525254375367631,0.004036518184942737,0.00038664144519986353,0.002989783366076651,0.09100367143457683,0.05031545886717956,0.003441427784547501,0.46102911741468994,0.002561796262022265,0.0006119056203453856,0.002514706033762103,0.05046377205234824,0.02866960497776291,0.002003600446304367,0.30378215681510146,0.001485318302954643,0.0002973663660883018,0.0020443332769833713,0.0667230121467475,0.03960518044257089,0.0014830204238102892,0.47720983216994967,0.00212343303510097,0.00024014428240352623,0.00209895154820347,0.0444830899664571,0.02597148230791279,0.0010093795346144505,0.3190408869709527,0.00141293272211612,0.0001570125160702048,0.0013877093771807536,0.35733142238463594,0.21576409913867992,0.03143952565007275,0.19784840479121302,0.014795087460562677,0.0009921770090424204,0.009087056146147,1.159191716688609,0.6941873175408124,0.07079998908775803,4.340347593894328,0.05620938541458591,0.005381871810565661,0.03817392347302117
H-916,High,0.014894597729114358,0.00944968684536549,0.0010012513088377877,0.11774107373833682,0.003588884358325193,0.00020191200269482806,0.0014737269685788333,0.040659777139501335,0.025211056212392214,0.0030627100658029735,0.30081826518120347,0.008176786356007151,0.0004990333909798575,0.003952879767695453,0.12008752667912173,0.0715646076483609,0.004988811872417373,0.4892523568056456,0.0061180234121782475,0.0008072547986857417,0.005461402524299341,0.2813863372651117,0.15598398602319563,0.01975268581652742,1.0055037302038945,0.012131047133220543,0.0012057210970922044,0.0070670899931097875,0.1005041002152819,0.057764730897059156,0.003959549980409877,0.6500171530000654,0.004005941054394701,0.00040121461564867006,0.0029740597468318063,0.08930313507541504,0.05080350898541202,0.0035401414196178523,0.456276967036447,0.002510795992655556,0.000586395631797408,0.0025044901183352633,0.04899011160020408,0.027789677230575696,0.001977000007606225,0.2983196965523104,0.0015262303113974386,0.00029721709499481015,0.0019867188477862043,0.06722635414465394,0.03856951213763552,0.0014699673501326785,0.46214483778782967,0.002086439701984288,0.00023871022377997933,0.0021238831185651794,0.04482899945047598,0.025601976352915078,0.0009828171317924402,0.31964641661240095,0.0014137307318561642,0.00016002321266501352,0.0013523454012774163,0.3517692261182386,0.21922461121539624,0.030875788526085246,0.20658345917798426,0.014854307718988307,0.0010005705698258945,0.009093229988153668,1.1687631381430754,0.6833371830004024,0.07088604368529627,4.326579680128175,0.056365417388026216,0.005397840966748937,0.03807902938274374
H-917,High,0.014918760423394501,0.009609789511011282,0.001036212072863711,0.11837371242141993,0.0035290439440502004,0.00020193762852402762,0.0015292510458011321,0.04098540621053896,0.02443256876296988,0.0030277350299855745,0.3044959823616526,0.008573172616686144,0.0004936515302491215,0.004000807702430003,0.11804135303272524,0.07236158311994574,0.004969831228202727,0.49408142526297955,0.005818057811749692,0.0008114316443850663,0.005500994145958799,0.28098446049749265,0.15861050434333873,0.01981619498433091,1.0218422883164462,0.01217996966965306,0.001151920188105776,0.006904361779248799,0.09801475665101131,0.05576895226298137,0.0040370613640013,0.6598136075626804,0.004078722959516109,0.0003985934371404608,0.003063904128986342,0.09038316961557123,0.0483678816164936,0.003568110686199284,0.4532760990254534,0.0025594148072012133,0.0005920771670691471,0.0024541107487970073,0.05034585452548087,0.028890759522422534,0.0019664890930707287,0.3009631867472035,0.0015224435835859483,0.00029069187311299275,0.0019834188116098937,0.06751471309969542,0.03901677814568743,0.0014644928129242697,0.4682593116212161,0.002097013034492809,0.0002350123294765298,0.0020577873855695205,0.04351043564300436,0.026436076336241798,0.0009921893570986546,0.32247014704485033,0.0013867712341271421,0.00015629065396360713,0.0013817247225619421,0.3514135447377247,0.22021609270022002,0.03028930687697619,0.19578790218471862,0.015184158312505719,0.0010182025050822668,0.009065696913781422,1.1650912871856403,0.6833296323703395,0.07025732431586458,4.330302320503476,0.056160088562318175,0.0054439268846884345,0.038644995730549844
H-918,High,0.014945298608654267,0.009668357047979154,0.0009988956977011133,0.11702244951548933,0.003509062102041608,0.00020662315375290298,0.0014690514800180863,0.03957628545788917,0.024683363196416664,0.003057277615867161,0.30602452630682914,0.008324918679657114,0.0005045069271049052,0.00402579098401349,0.12113077825976279,0.07172672042802912,0.00491925987876725,0.4891973151435538,0.005905236928213707,0.0008062012791086243,0.005600657124995682,0.27603973206390187,0.1589494975271968,0.019658123721516475,1.0114954336275244,0.011694361724447955,0.001194877771713902,0.007184476752350889,0.1016417256652077,0.05800848604707955,0.004002533122368907,0.6624173948559087,0.003959682800073548,0.000396245473672355,0.003098525855892151,0.08947477892169341,0.0512416925418643,0.003586226292684019,0.4584094876492955,0.002627655639408852,0.0005930656996095732,0.002587929261244774,0.04985935360439384,0.02730539239476552,0.0020075410568859927,0.29786358330277707,0.0015413719526343986,0.00030335829983547,0.001999463918972769,0.06616919586854775,0.03870656854530645,0.001518220396317891,0.4628571324679992,0.002099215433959291,0.00023590113082350264,0.002080736729208127,0.04437704280308302,0.026409463315291162,0.0010128193301822503,0.3156813443104717,0.0014200019252601957,0.00016009265916423619,0.0013859165394355568,0.35806942438448225,0.22153900667973941,0.030211995675962545,0.1993092796626243,0.015020294617459302,0.0010161021532543552,0.008892952091512914,1.1607161377821476,0.6802659303922484,0.07129428516273896,4.328147482185571,0.05581558822142166,0.005401386944095306,0.037798876568777354
H-919,High,0.014939965163154321,0.009783111695786138,0.0009980545649045664,0.11944778569284215,0.003588098902964765,0.00020506147318270939,0.001498141897111815,0.039382441990070384,0.02488463288854404,0.002954004830612381,0.30198519909085214,0.008424384153477267,0.0005006388395895849,0.0040698236272842195,0.11931721377010462,0.07204186737094755,0.005016470470166168,0.5070139335111985,0.005991294856112227,0.000799813918296528,0.005413860407446114,0.2838310318394024,0.1580854477742154,0.019554592582595894,0.9888204561070707,0.01174082151036867,0.0012126840930228803,0.0069946631581773505,0.09956421205193647,0.057234500145110646,0.0038581246547393813,0.6589006214252542,0.0040828113088246035,0.0004018292893314653,0.003129671257469956,0.09051081720506467,0.0495665053514662,0.0035499644357192993,0.4564611059303731,0.0025120260903831863,0.0005930941155008488,0.002509173924600882,0.05008697070265789,0.02795762394139681,0.0020618458422831235,0.3005299294933286,0.001507255896197163,0.0002942478901764202,0.0019781124669732415,0.06821812493664889,0.03946509233941074,0.001446494894964494,0.48259255885347624,0.0021287760163728048,0.00023865078846114493,0.0020506933712505534,0.04362063015000898,0.026527354052223246,0.0009808065448850577,0.32461382311307735,0.0013640930882958808,0.0001600472225320301,0.0013823411546699544,0.35621524393998255,0.22461513499065383,0.029753014609514555,0.20037820198623116,0.01533005513278481,0.0010001864735703406,0.008936463129904126,1.1604520895415937,0.6833040742437336,0.07137535437694431,4.326519473958707,0.05677485661318947,0.0053881347323317405,0.037747793738451135
H-920,High,0.01500586127150507,0.009473652807123393,0.000991239049192133,0.12340142881981395,0.0034988927477634883,0.00019766878281319317,0.0014869891003957136,0.040892745156782644,0.02518999613717724,0.002994937920982629,0.3093261211380227,0.00851568003730401,0.0005040645550756622,0.004089085465980122,0.11875356034860805,0.07177416764000207,0.0049445206387708635,0.49079372764831275,0.005939822922039774,0.0007958739995171055,0.005622405474797219,0.2836682666304195,0.15865955689674413,0.019965975752140954,1.027298029544028,0.01208809760058232,0.0011882889468870182,0.007244577467320464,0.09949513973468752,0.05769954307822877,0.0038827723891892885,0.6637119762956284,0.003989035059522459,0.0004076599530647475,0.0030558096806004836,0.08815108940945489,0.04938509769285607,0.0034323910787956657,0.450640077941883,0.002441977496904683,0.0005962760158634388,0.002521832673400569,0.04991009056119019,0.028399818623177735,0.001982164596668075,0.30081473365240635,0.0014754344750761688,0.00030145838822143883,0.002021166704920231,0.06763685626572866,0.039086205326629375,0.0015078981289032936,0.47788720159872616,0.0021056879638003327,0.00024182824631474465,0.002133586203849293,0.043977349131399314,0.02640436593909441,0.001003314322671064,0.32567964464259647,0.0014060689944769866,0.00015959915338610093,0.0013922046437717616,0.3485081515197354,0.220108385516001,0.029460950443464896,0.1981359002713632,0.014789735781812025,0.000984976757339793,0.008844750897532005,1.162155569411801,0.6804983021632034,0.06995243972288452,4.341372952516946,0.05636326531012498,0.005400025807996641,0.03812897091743144
H-921,High,0.015097855782326197,0.009737142049235687,0.0009961650122645653,0.11753439016275471,0.003558696750201774,0.0001972330224361891,0.001495843025638229,0.040510689154624975,0.024279241181806705,0.0030377054537705046,0.3005521900378377,0.008147234553171241,0.0004990817418325438,0.004066726303842398,0.1187619510512379,0.07120221539036713,0.005012604051912574,0.495396596349622,0.005835712488848678,0.0007939470027757142,0.005530653102416317,0.2856607946551814,0.15837139421970955,0.02000629912242087,0.9945311738229684,0.012447041512397594,0.0011888915342098108,0.00687568087512742,0.09915948647308226,0.057619929734166186,0.0040311942795000135,0.6593874488705608,0.003948079336131516,0.0003922474200191955,0.003014244219988367,0.08898555223111501,0.04974062528925847,0.003507797476432088,0.45791650387643246,0.002536256198225556,0.0005767451453174252,0.002516283012560266,0.05042026777237153,0.02784855893343585,0.0019608570932834963,0.3025881761328459,0.0014938574505896209,0.00029753746666666913,0.0020125207772265954,0.06857392134020868,0.038991379059919416,0.0014741784024071983,0.47543984373978315,0.0020560612205052964,0.00023826554950108971,0.0021581521318240694,0.04313416281787516,0.025888094297557146,0.0010149434810309004,0.3148858075215606,0.0014011788308923448,0.000161786152425901,0.0013647407796702352,0.36128961395785875,0.21965833455751224,0.030009527330881084,0.1948541251979549,0.014670560128179966,0.000979027682253728,0.008766128714288793,1.1640118775678865,0.6876802226331628,0.07018178797699022,4.335374992492169,0.05586940478955401,0.005398563442946133,0.038238586879586166
