Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
M-584,Medium,0.019449767561395267,0.01255972298211238,0.0012937990820899262,0.15655454439789365,0.004433607605248017,0.00026096506691484063,0.0019736129975866453,0.05300009045682898,0.031764341738720774,0.0038734960081784776,0.38498249183601646,0.010982914758455494,0.0006588740652646286,0.005127484275665928,0.15258185860616957,0.0949550178564162,0.006509086924655949,0.6259198100944405,0.00788882987564681,0.000995696671943817,0.006879043877269556,0.3482426754371885,0.1999888129499483,0.02526422875323701,1.2872340597004928,0.0157930705950325,0.0015943088506989408,0.009314790947590142,0.12619506349893458,0.07314880717900032,0.005272139680844358,0.8436594012548371,0.005112797458713195,0.000530626230342651,0.003949859122827462,0.11216244448521087,0.06298690285072298,0.004600891511161811,0.5633754029330724,0.0031987574718180165,0.0007850556144565241,0.0032389676061887096,0.06693873483771072,0.03786021467442612,0.002554482604684548,0.39087505852144355,0.0019575072122010894,0.00040604610392198166,0.0025683126143805713,0.08699619430715343,0.05137998310107477,0.001947657965758583,0.6421673195706828,0.0027695272092244216,0.00031894681359167343,0.002674209571754281,0.05823239230131891,0.03340705992352685,0.0012751381620675303,0.4109993973222797,0.0018575276346221115,0.00020903447171395298,0.0018339841745315215,0.44391528173388933,0.2754306245373491,0.03986299100779828,0.2617327928336259,0.019144100870635915,0.0013280082025801244,0.011992653377437334,1.5009309129575392,0.8752741192642826,0.09279182246541418,5.602569579167275,0.073687553707137,0.006927920144252504,0.04966178169020389
M-585,Medium,0.019739705408331264,0.012322374221850875,0.0013338607173912225,0.15151259609130144,0.004428176754614741,0.0002588427297647821,0.001972764670934116,0.051517299744913175,0.03193581481642139,0.003938963496172854,0.3939671286976637,0.010767440950544651,0.0006484789769171001,0.005233663820879196,0.15204189670951387,0.09263582131884554,0.0065709951028878315,0.6411584692928028,0.007673263714375656,0.0010461391228984516,0.007203257265210521,0.3499812787901267,0.20619990646639866,0.02645579294777659,1.2959562415246746,0.015327083501095209,0.0015297490374703694,0.008789943738446425,0.12720842624930678,0.0743692894911945,0.005196632195488891,0.8267634989926648,0.005108647636840236,0.0005179319443363733,0.0037094996833259794,0.11663862277777541,0.06424563673276558,0.004542694602861501,0.6051777896328979,0.0032906532152557895,0.000771659333844701,0.0032705248963261655,0.0661741828497142,0.0365928181286676,0.002608135843702442,0.3921677367769425,0.0019533325026508132,0.0004000498926397443,0.002637811309348782,0.08592962696205705,0.05076825506945563,0.0019180316335414543,0.6169828622553342,0.0027493541813332152,0.00030659185911001294,0.0027010071418732445,0.05756510213351852,0.03470777172086378,0.0013105400900935025,0.4066940506067325,0.001842924625638262,0.00020600858086859138,0.001825549185198687,0.4488203932840629,0.27400629510918467,0.039278078715087525,0.2599440249698956,0.018864923552132914,0.0013163902616570161,0.011971233225761846,1.4896598330177786,0.8909124012801926,0.09138477049844558,5.51980492798186,0.07330044246761366,0.007006751028928882,0.04929341320574721
M-586,Medium,0.019584851817392557,0.012409165137923181,0.0012899464857035895,0.15435805765487615,0.00447141580682496,0.0002644891830308956,0.0020170998803002603,0.052951727029759955,0.031969328277030105,0.00392823560922699,0.39809661132004887,0.011220958825876261,0.0006552114070359869,0.005166203191337576,0.150383972220785,0.09506265526232142,0.006149791245660339,0.6514893829579762,0.007758300239220548,0.001014247593512522,0.006987462993737502,0.35733968440974395,0.20425028259375752,0.025534246881280916,1.316062013470443,0.015337199134452433,0.0015691245130917573,0.009480145486053443,0.13068860990303058,0.07580581970079302,0.005163063464296979,0.8596775107886048,0.005100168666237653,0.0005241235016701355,0.0037940613887362186,0.11319517468449818,0.06344948450509036,0.0046049350073071645,0.5668580210563768,0.0032209588944918043,0.0007905637717721646,0.0032197094823793113,0.06373852283811256,0.03536861982764818,0.002647218936914691,0.3800554255066551,0.0019311835482985179,0.00039974268221941537,0.0026165207190913175,0.0863081723758431,0.0511993002528705,0.0019978319849174417,0.6350541747113283,0.0027879300585726837,0.00031658150923440635,0.0026405439343309177,0.05812249711769915,0.033668693868047356,0.0013200641757718872,0.4100484005609511,0.001780835702747995,0.00021005746950042884,0.0018260976611639006,0.4593278892970927,0.2878253391545327,0.03957191486322293,0.25090802779595645,0.019151894819866587,0.0012985702955032128,0.012104176908342765,1.4976103024952898,0.8960186033218719,0.09359268126416186,5.571041390898611,0.0725209984981687,0.006926573115039011,0.04982893343532199
M-587,Medium,0.019576598558734778,0.012356796840553215,0.0012589433319441074,0.15228958269652043,0.004419567706146461,0.0002653869569985136,0.0020228504066640137,0.05218227758332947,0.03105309493697308,0.0038033370112875676,0.4005450890001668,0.011025282226509487,0.0006528246857688536,0.004968884717910918,0.14741271311321996,0.09228162013837521,0.006646985871760288,0.647656254040237,0.007857426043126975,0.001011816996444955,0.007150621151035522,0.34187046062555226,0.206977926756528,0.025655456919045166,1.2803014705945739,0.015579525953585976,0.0015414919226545577,0.009191774917864019,0.1269364353988609,0.07518609284434889,0.005343997496064799,0.8312267486270866,0.004930012604735649,0.0005326105679043177,0.003920188449903253,0.11829892609848099,0.06413720375769329,0.0045162726808924275,0.575141541052355,0.0032049715280147964,0.0008181310182621134,0.0032958903115214793,0.06672465474042756,0.03591408309757931,0.002563390135378892,0.3919322877163168,0.0019611614805345344,0.0004004496831902015,0.002608293979252404,0.08933341226030922,0.05099163002715066,0.0019562642352496415,0.6365831224092131,0.0027230105513930875,0.000325334071317855,0.0027031241694639705,0.05815139856159551,0.03240546518758811,0.0013284307401029314,0.4182392885379684,0.0018384271412095507,0.00020509237085425733,0.0018617689482402877,0.45128177721339535,0.27937231392759543,0.03928334491538187,0.2508475306968954,0.019547525126002,0.001287647762028346,0.011465857811375784,1.5223660885286097,0.8758714969764079,0.09222845459794075,5.604849187016309,0.0739321072927384,0.007055482159221477,0.04963049336571073
M-588,Medium,0.02007989490468407,0.01254277199851878,0.001309554305708829,0.1511998758539767,0.004496407290680914,0.0002680254691042434,0.0019846578141863355,0.05259068738110864,0.03203352618089103,0.0038311770217800147,0.3899372726367873,0.01119882494588929,0.00065669692706022,0.005289897550062584,0.15269254311811845,0.0905890551666308,0.006496592020466393,0.6573916042992215,0.007543670010040174,0.0010427809215709878,0.007112633196515823,0.35818000494698127,0.20189100757652365,0.0258699334697948,1.3067792372634948,0.015155075717888749,0.0015310717973558525,0.0093814155843114,0.12855384357744828,0.07443064070857153,0.00508041157171121,0.8536464150155053,0.005137365671779107,0.000523401985634781,0.003910262952564085,0.115309373039822,0.0635353543565861,0.004694306298891376,0.5718551673022613,0.003236758675763296,0.0007804243609590086,0.0032421616395567135,0.06440292865219358,0.03657684208671644,0.002615548648189112,0.39164491468479673,0.0018812601952775056,0.0003793414313698682,0.0025624909249836046,0.08638799803922953,0.05069826757057574,0.001983401001011585,0.6302521484494067,0.0027148933748805323,0.00032448683404351597,0.0026463189157137426,0.0562588920916783,0.033671955755357606,0.0013511083282806298,0.4088555351936405,0.001783481460011529,0.00021103395144380003,0.0018122141277314642,0.4485250411257038,0.28925282918720235,0.03968306114655481,0.24954962936256253,0.019413227931341513,0.001263622608410146,0.011641892923137052,1.4911797273244947,0.887462350842641,0.09191592487410064,5.640164684104752,0.07303697317026973,0.007099417966905707,0.04911897198274014
M-589,Medium,0.019789973583208706,0.01252442444113644,0.0013060182469625042,0.15514711737513312,0.004399279314894927,0.00025739797301007505,0.0019290175622582119,0.05261752297900247,0.031401322244585174,0.0037910117661439867,0.3914092184200764,0.011151974654091946,0.0006441505922503037,0.00530170895525255,0.1528856905332463,0.09420338092865244,0.006677047045820093,0.6524331677806803,0.007656937828451951,0.001069560343114847,0.0072132239755476795,0.35923569737604133,0.20643879461386663,0.026914816724876073,1.3005873641422607,0.015262271901766345,0.0015828422274074552,0.009476849704268849,0.12439939993527914,0.07405883617440814,0.005109906500913353,0.8409123001970801,0.0053316246510842005,0.0005266616474446038,0.003811426734822794,0.11805619008441673,0.06646736819424952,0.004480415450740926,0.6022250055037557,0.0031771352340226604,0.0007853418376888934,0.0033290563245759767,0.06647924054496834,0.03635351077343484,0.0026050461707161294,0.3997830274381988,0.00198710975767221,0.00038816318191859647,0.00263483382346627,0.08751756027396292,0.05018485559677005,0.0019460987289276214,0.6189944426779547,0.002671881934885688,0.000304616062597789,0.0026203481110136113,0.05635038771007307,0.03319440199737665,0.0013238324593760006,0.4140022647267895,0.001807186987468145,0.00020322770745140925,0.0018351906197481714,0.4545339964364436,0.2820573788333681,0.03905944276630604,0.2614274267692554,0.01891619719219786,0.0012986893971033812,0.01193469391724517,1.487305533315429,0.8825221100298336,0.0927599917766306,5.630865565022173,0.07282066493141572,0.006935710406860516,0.04880489487417261
M-590,Medium,0.01874391093982065,0.012576726080110623,0.0013158549095167414,0.15155379921114526,0.004506625455125941,0.0002677060934048955,0.001968550076718826,0.052268769196179524,0.03202301641164454,0.0038431924322428054,0.3955714305307032,0.011320014759754011,0.0006522334990440464,0.005073355995162979,0.15350126156147056,0.094743392668117,0.006630951152453359,0.642854214168877,0.007880540480920524,0.0010328917453539073,0.007017180190127183,0.3670435226569117,0.2031666351495589,0.025103022243134113,1.2929843313207048,0.015272768460785653,0.0016346229501584576,0.008947560819313912,0.12633680965836339,0.07439450234446866,0.005329444264531049,0.8797063680857468,0.005029493418043991,0.0005272100756325608,0.0039014933131776472,0.11280480669089145,0.0648302549387394,0.004495651464885675,0.5990728829054695,0.003271338875644928,0.0007871130251996429,0.00318583532832999,0.06572468177348821,0.035351588896608194,0.0025655326815522033,0.39412195220143376,0.0019984798166289017,0.00039933409735591976,0.0026842339073014903,0.08797102201817497,0.05262707422403066,0.0019498853621868384,0.6299234627350024,0.0027238806595616333,0.000318245425813591,0.002714897000241925,0.058582440574275106,0.03330830590257004,0.0013444644604933146,0.41470780092609194,0.0017991156490110695,0.0002062512872642059,0.001786834074045584,0.44665698232328693,0.28333207036389385,0.04010656771910808,0.2580818116750746,0.01896216349147021,0.0012817382033877016,0.011966695184888188,1.4683506503059935,0.8818272561200609,0.09196305132562954,5.593689205693946,0.07363525640745013,0.00708184247302254,0.04943601987397353
M-591,Medium,0.018673879819776282,0.012485936419436832,0.001337204552949429,0.15207919028697425,0.004444439479018035,0.00025747001096260267,0.0018929744461571557,0.052178787652356035,0.031742128703432675,0.003946679133990269,0.3818655864330885,0.010984957036150126,0.000666227597874141,0.0051092297086071424,0.1575126440238681,0.09095216523873409,0.006819002717312715,0.6236394839581524,0.008084089053605812,0.001047381931952818,0.007179526095174679,0.364339796312009,0.20017353054180081,0.025695561269990935,1.3051588195406951,0.01574166599396641,0.0015628155847611101,0.009169354444127094,0.1316373923262213,0.07443615425342519,0.004973917542319391,0.850048133420013,0.005159926720346232,0.0005271873558363435,0.003928954450670943,0.1154687761472858,0.06429637061262945,0.004541579915620341,0.5883367462371293,0.003235497817844908,0.0007995104107495505,0.0032228751166460817,0.06601536731915582,0.03559962984897472,0.0026654242000754423,0.39046324082518447,0.0019519031434237564,0.0003985886909972819,0.0025620556946340965,0.08644751868443012,0.05149048815501393,0.001970922377592614,0.5950618035920464,0.002653528331658687,0.00032003275266478297,0.002658777748537252,0.05834915394168684,0.034728564621223416,0.0012898718129233213,0.41981930287002683,0.001827447390176874,0.00020922452818812007,0.001820656765665478,0.4408029430461178,0.284186432328647,0.04017399229427718,0.25822727334380347,0.019118406145284914,0.001294616369940005,0.011762005982147768,1.4813785672738193,0.895541129612121,0.09260104425452395,5.626636863872959,0.07311625310214513,0.007032328532460006,0.04977276553439946
M-592,Medium,0.019727066551749693,0.012401754667979058,0.0012485169904028497,0.15490260879470505,0.004457153740564025,0.00025652254893980715,0.0019092753793699257,0.049809172159894326,0.03133546477635712,0.003877140230298648,0.3815123142712281,0.011049243844317078,0.0006493360120406401,0.005052239546979105,0.15068993955525928,0.09397440370105598,0.00676756892987405,0.6529251864490594,0.007707282319264287,0.0010451412269128376,0.007117372829324873,0.3639414787049447,0.20567524063101061,0.025311038719251517,1.3210552754607503,0.015890480621821763,0.0015701505804937028,0.009436923351211848,0.1276218096640229,0.07321279335664863,0.005254649040693791,0.8387150495242349,0.005055859429904691,0.0005410498890055575,0.0039029805586742986,0.11738174625681877,0.06520126683158158,0.004602797308162637,0.5944960066169505,0.003189613204637227,0.0007925309895520633,0.003200324749481203,0.06704273488620435,0.035333982362295846,0.002606979828123965,0.3932196718860126,0.0018888534779336501,0.00039622930962709865,0.0025964166239532496,0.084382563404545,0.05107470210667006,0.0019328790313929431,0.6129386651361263,0.002745385693761724,0.00031873311293936546,0.0026433146422773905,0.059383932462835014,0.03520024854946947,0.001349006134965695,0.41436757310545846,0.0018500126322359342,0.00020288606029524148,0.0018674639127878154,0.45196176746696454,0.27962900293044124,0.0379552352416583,0.26267124888773274,0.019419377327676388,0.0013150484555195462,0.011558874348682397,1.515320178552876,0.8918094371003289,0.09380129977654736,5.539244089725709,0.07269538112131596,0.006968757646997936,0.04955179144514525
M-593,Medium,0.02010583807596856,0.012297708390942507,0.0013015442794556383,0.15620931737237342,0.004434272902878299,0.0002515948356910424,0.001949364504320924,0.05275237728880312,0.03201136797274918,0.0038249650892780078,0.39515269257819813,0.01117164677857722,0.0006514177255247648,0.005112859468143172,0.14542847092954758,0.09200814126639632,0.006588018000268588,0.6344516109175296,0.007501408391951241,0.0010564548980247946,0.007310408953933459,0.3551287331661326,0.20441127611670218,0.02640079941956539,1.2769535446725362,0.015611531186450466,0.0015609000063260328,0.009072538568240225,0.12741350634422002,0.07439449240519566,0.005342958259331231,0.8394747443318041,0.005183838541142073,0.0005318769646222856,0.003860776647061616,0.11576474603565992,0.06406569553543745,0.004530243480099212,0.5943636278185231,0.003243842077660841,0.000795165790550206,0.0031585481187515196,0.06454482299799855,0.03595406198981316,0.002570499323922986,0.3924738158764852,0.0019193905616068526,0.0003794734465562902,0.0026324747628842433,0.08519564711734413,0.05230927685173602,0.0018962441511170874,0.6427848306324663,0.002704379633462894,0.00031001828393044546,0.0027181216069152646,0.058304193284773834,0.03412126157457673,0.0013048703467171715,0.41628487126132196,0.001794890228029553,0.00021762849178097254,0.0017920076036476405,0.44254773303892586,0.282230238196432,0.03874638809743519,0.2512433840962373,0.01942314346139245,0.001326472302976157,0.01157455174518799,1.4911458036840417,0.8749607685504904,0.09145894876099327,5.592199602418796,0.07305076546946039,0.006949462318481261,0.04918288975361749
M-594,Medium,0.01922399689785407,0.012518921179537672,0.001316872259655249,0.15379541179193493,0.004469543765067865,0.0002646817704159751,0.0019466772636318691,0.05188065466236252,0.03110775913722256,0.0038054078328412103,0.38348312341969687,0.01134013075460563,0.0006732182218090818,0.005177275775320593,0.15323591576534684,0.09261564848967963,0.0063006611299995,0.625387949017653,0.007756705960075664,0.001058540342731158,0.006968992831978781,0.3594190508694476,0.20475513979958854,0.025995463886635883,1.2521585475278951,0.015094867878631789,0.0015907067725526567,0.009382425232221697,0.13031343687842983,0.07529881539902933,0.005310800500450346,0.8438617665089921,0.005162360817978106,0.0005120904398066858,0.0036991561288382525,0.11733379365656768,0.06709861441466228,0.004510951546598179,0.5796492740725463,0.0032866742723996396,0.0007721579273394631,0.003273023649326814,0.06682253261375126,0.0369652395502425,0.0025722320077273798,0.3697176608981414,0.0018925328528862269,0.00037916523312003054,0.0026322168327308484,0.08627532556869039,0.05079858092317307,0.0018713364352411198,0.6282068532997975,0.0027424068956940165,0.00031564900998652266,0.0026973088165313697,0.0585335305738552,0.03463133568294009,0.0013246239522509942,0.4244150296432636,0.0018327501681371155,0.00020717095756690894,0.001809003500093275,0.4510203519826427,0.29265603151490915,0.039035874134403674,0.2574067179488926,0.01879448306235694,0.001307115106748962,0.01188712212818484,1.5149656106257348,0.8909944298634583,0.09338636141234477,5.572015787693483,0.0730011314110692,0.007024366675637161,0.048896279395533176
M-595,Medium,0.01992912206962703,0.01216521475691567,0.001310467302577953,0.1582768864619621,0.004500386198406818,0.00027158451027465685,0.0019689236736911584,0.05383226465142651,0.03122428884548853,0.0038321093802191498,0.38393423700254053,0.011094891932365215,0.0006536877029388523,0.005068587907168141,0.1502248160687209,0.0949635254175159,0.006704200125561013,0.6324521487595809,0.007799216401160199,0.0010434901095722681,0.00689188934903993,0.3662483132806441,0.2091855037442768,0.025436141471797104,1.2733859054838694,0.01566098756100198,0.0015936936764267308,0.008995923059241014,0.12980775152226795,0.07436349623859775,0.005315937353405649,0.8568504823165519,0.005213130452265082,0.0005338441287785279,0.0038815299088762515,0.11226358963486875,0.06507440130211208,0.004597704622882655,0.580669209466355,0.003227866506318137,0.000792130042905741,0.003211631767830697,0.06488922836106416,0.03643590672815521,0.0026404055130522094,0.38913240666319626,0.00193756346137125,0.00039116434612802863,0.002571632073122435,0.0862525811714934,0.05001897213045666,0.0019640362834064257,0.6222954731537714,0.0026855947116980654,0.00031878537109971636,0.0026799222606367456,0.05759851255603942,0.03400102520021109,0.0012973087377101877,0.4123045681625298,0.0018113032964780823,0.0002102575445889073,0.0018420072436184259,0.4567056128487513,0.2823965879120996,0.038631450951029066,0.26760874183671146,0.018506633524679364,0.0012688148888006763,0.011584892538023596,1.4962127622143215,0.9016667226493564,0.09221242691726649,5.619261354137174,0.07286677262634918,0.007035480904749834,0.04979935119158801
M-596,Medium,0.019575861556959867,0.012248493005404258,0.0012553270527745901,0.15123168402926582,0.004387608307784216,0.0002646092865501382,0.001956392423593082,0.051021757898641176,0.032099630579053656,0.0038896889802932733,0.38444468818214267,0.010810204879212951,0.0006654769735485475,0.005386954968815888,0.15142875578858314,0.09063354873515794,0.006584468231110291,0.6471175651957063,0.007918721694518046,0.0010669172054173265,0.007308510736196891,0.3543171984866935,0.2036755278908056,0.026353089239347306,1.3098336294125745,0.01603828776607814,0.001505393752610865,0.008956350291279976,0.12513144637163756,0.07448026503274997,0.005283979553619824,0.8617021899574508,0.005120207524684478,0.0005232596056878069,0.0038278636793218296,0.11729748536697769,0.06402691441659318,0.004728741994295791,0.5892125189178504,0.003254409421325884,0.0007877185302754215,0.0032526729928870515,0.06580344538793186,0.035560181342629824,0.002539796777233553,0.38678875698510445,0.001952416868821354,0.0003922933135333221,0.002624889544774609,0.08539068597653325,0.05070947664963776,0.00189450749445155,0.6151495432018593,0.0026911190630761633,0.0003173846237290628,0.002628042754543739,0.05782258650822182,0.033605964801991406,0.001318913023507283,0.418963781996753,0.0018111248561628855,0.00020416517837284654,0.0018196752964860805,0.4606269844603272,0.28342030109165056,0.039178905516613974,0.25643188349672663,0.019588796397867182,0.0012690517926733907,0.011867649635754205,1.481601608437117,0.9022935226132173,0.09278129785484293,5.573418934881075,0.07337904587376874,0.007045072748804432,0.05025341965752305
M-597,Medium,0.01909766711898328,0.01229288545772606,0.0013023231093350766,0.15338792273581964,0.004419002149314136,0.0002600557039796136,0.0019429247048994612,0.04996119133070902,0.03236767279636685,0.0039663574917561915,0.38481309135033426,0.010842193536345133,0.0006683889804935318,0.005183803698429015,0.15277942382534454,0.0913368112017564,0.006446817070442875,0.6427911986852972,0.007719500683633429,0.0010563808108770346,0.006752029038857864,0.3617185792234776,0.20434479994871,0.026436363593851004,1.2682216381745803,0.015789809871012462,0.001594788461326301,0.00905502552153867,0.1308529711157561,0.0732587535983858,0.005424500098381396,0.8489852386905092,0.00512933052828943,0.0005313184240911467,0.0038383981175566916,0.11387189138038847,0.062388349485126865,0.00446152792970412,0.5985754111639767,0.003220063847008554,0.0007683698808973893,0.0032912934979230472,0.06514173615817845,0.03633330100876774,0.0025835329025250776,0.38130102444605996,0.001933111110968292,0.0004017751206133107,0.002570219109714057,0.08586016835610308,0.048458833653281436,0.0019954548210636665,0.6058448027300609,0.002713177343207753,0.000323025371700559,0.002754576172553085,0.05896316396536218,0.033580963414151295,0.0013111479160151144,0.4106831346569523,0.0018353489777259942,0.0002021103871083709,0.0018733060391611586,0.44601025262545024,0.2837525912555379,0.03923522057540297,0.26355980234007864,0.01949458749999756,0.0012375705800352931,0.011954148489922014,1.491597465618302,0.8885094021346829,0.09326155593780883,5.6340882528413365,0.07277022531812555,0.007247921361147879,0.049212571698509046
M-598,Medium,0.019532662390293845,0.012461873390024877,0.0013240816966958086,0.15894124984711092,0.004456979919878369,0.00026674473824363085,0.001928821087162628,0.052130664735442214,0.03344742909378242,0.003936673806269833,0.40184281805410327,0.011016995274129094,0.0006507248848773002,0.005043112276309858,0.15294623532973448,0.0959008847596862,0.0064703815290382185,0.6646817540139007,0.007776072676125174,0.0010653717732996531,0.007095152581601578,0.3585463741099061,0.2064877672279188,0.025648784765464217,1.3512572492148842,0.01569598110676742,0.0015541510062073408,0.009120635797616081,0.126996924415344,0.07599655478517099,0.005308320573276749,0.8566321232675084,0.005195498239280891,0.0005039915453844095,0.003896289282358257,0.11481924545690493,0.06469325554456383,0.0046513726201228905,0.59514289659808,0.0032722141487021837,0.0007662478095753455,0.003204190031281261,0.06515914797122332,0.03564752233541565,0.0025867680704632842,0.3764256404527401,0.001959254225753965,0.0003998079985177193,0.002670602842034694,0.08690281840259789,0.0507968190605791,0.0019489501158167933,0.6163106706405449,0.002762178315615296,0.00030668668321173884,0.002739920328340285,0.057751957757359446,0.03302022422840487,0.0012919814179826522,0.41414832550886155,0.0018394973819190466,0.00021113854272195961,0.001870725429449613,0.43864680580140664,0.28444637816559093,0.03894471505630657,0.251052103920743,0.01956308411315907,0.0013032369958201563,0.011686615704263667,1.4953894943639332,0.8814484543415092,0.09256765136373928,5.645044974988144,0.07285035660646996,0.006980088014810669,0.04936142030932749
M-599,Medium,0.019842577379710215,0.012422748120584694,0.0013022137532368912,0.15246104229332416,0.004424782683456682,0.00026456288053684513,0.0019693423287157406,0.0528387240480823,0.03205773682728379,0.004009591420190748,0.3940718329986308,0.011321473462024353,0.0006387102481644348,0.005319201679672827,0.1505169362170326,0.09342641057363858,0.006553537645783669,0.6498673580082116,0.007839569248181426,0.0010544840989168795,0.007007942154094816,0.34555636733176204,0.2050418963265642,0.025672008822599804,1.321870262791908,0.016009227089663756,0.001583404740615218,0.009410227580592982,0.12953537715421048,0.07418548525129932,0.005164900525397579,0.8363650964053022,0.0050383682950146435,0.000516199338408401,0.003922318208195344,0.11304119355563673,0.06333937605279927,0.004540780480846437,0.5862320340289339,0.0031701944910659625,0.0008001155426440742,0.003215186153084163,0.06502146007774437,0.03655912121211731,0.0026120393273042883,0.3864490872151748,0.0018975281295966,0.0003916214503156161,0.0026366793802088443,0.08411021132520961,0.05263453204093137,0.0019848395243503756,0.6406111359615111,0.0027634531785146826,0.0003288895347621363,0.0026930539071466216,0.05886774734847448,0.03483266671046995,0.0013044518107526977,0.40228941120227196,0.0018014369182916753,0.00020508188289766974,0.0018288673950259582,0.4578380364360983,0.27800848032722014,0.03778433118677686,0.24585417379027064,0.01950082951871094,0.001241207586312932,0.01216700068749401,1.4901212756154893,0.90172951971591,0.09286774648054003,5.585305549834922,0.07310339058185092,0.006903652212419875,0.04910744218593793
M-600,Medium,0.01989114603588959,0.012557002913412054,0.001294671112390347,0.15338832581828477,0.004527725026443628,0.00026441121263413023,0.001987921459947039,0.052255346100493504,0.031744620233896445,0.003933475666040324,0.38068647271530553,0.010952021043661888,0.0006570133056037523,0.00513932118216213,0.1556693018000155,0.09308791369467657,0.006423708593234065,0.6393075547287946,0.007588048457579382,0.0010566661279565277,0.00689314317276375,0.35882759724519653,0.20363162456887224,0.025991970376371448,1.3223793566362596,0.0153607221054504,0.0015212511836838014,0.009111127202189154,0.1259288536443851,0.07414314961151246,0.005413628616258172,0.8364931243290537,0.00507414934453596,0.0005337036720666999,0.0038144506238187775,0.11420600006916001,0.06673909333490852,0.004566335341962544,0.5930277563503262,0.0031905761996823333,0.000775505032010819,0.0032148367555116407,0.06498467535376716,0.036862303987619166,0.0026208471601738394,0.38459390340627236,0.001982692717319999,0.00041547851951719185,0.002606818697305733,0.08636668926145755,0.05092835333396659,0.001958279893031981,0.6236725243294593,0.0027457896143849143,0.00030192050620011834,0.0026865445493428146,0.05834652075471759,0.0348730111024385,0.0013312788557061682,0.4056308916130598,0.0017753332031269717,0.0002069737849811502,0.0018701366966539968,0.45370251787925475,0.2894975276910958,0.03962904399299952,0.25789576443589796,0.018728756840840313,0.0012585152141375141,0.011769600338616086,1.5157713165751523,0.880252594336744,0.0917745509669064,5.599112623632191,0.07265499670660928,0.006938988867299822,0.04884957279285356
